Edad,Genero,Rol,Industria,Años_Expe,Ubicacion,Hrs_semana,Balance_vida_trabajo,Nivel_estres,Salud_Mental,Recurso_SaludM,Cambio_en_productividad,Calificación_aislamientoS,Satisfacción_trabajo,Apoyo_de_empresa,Calidad_del_sueño,Region
34,Male,Project Manager,Retail,23,Remote,48,1,High,Depression,No,No Change,4.0,Neutral,2,Good,Europe
53,Non-binary,Software Engineer,Consulting,6,Hybrid,41,5,Medium,Anxiety,Yes,Decrease,5.0,Satisfied,1,Good,Africa
54,Prefer not to say,Project Manager,Education,17,Remote,56,3,Medium,Anxiety,No,No Change,3.0,Satisfied,2,Poor,Europe
55,Non-binary,Software Engineer,Healthcare,28,Remote,32,1,Low,Anxiety,No,No Change,3.0,Satisfied,4,Average,Europe
53,Male,Data Scientist,Finance,18,Onsite,55,3,Low,Depression,No,No Change,4.0,Unsatisfied,2,Average,Europe
49,Prefer not to say,Project Manager,Manufacturing,18,Remote,60,3,Medium,Depression,Yes,No Change,1.0,Neutral,1,Poor,Oceania
38,Non-binary,Project Manager,Manufacturing,26,Hybrid,50,1,High,Anxiety,Yes,Increase,2.0,Satisfied,2,Good,South America
30,Non-binary,Designer,Healthcare,31,Hybrid,23,2,Medium,Anxiety,No,Decrease,2.0,Unsatisfied,2,Average,Asia
25,Non-binary,Software Engineer,Retail,26,Hybrid,56,5,Low,Depression,No,Decrease,1.0,Unsatisfied,4,Good,Africa
31,Prefer not to say,Marketing,Finance,16,Onsite,49,3,Medium,Anxiety,Yes,No Change,4.0,Unsatisfied,3,Good,South America
57,Prefer not to say,HR,Retail,23,Onsite,22,5,Low,Anxiety,No,Increase,4.0,Neutral,5,Good,Europe
44,Non-binary,Project Manager,IT,6,Hybrid,40,3,Low,Anxiety,Yes,No Change,1.0,Neutral,2,Average,North America
57,Female,Sales,Retail,17,Hybrid,40,5,Low,Burnout,Yes,Decrease,3.0,Unsatisfied,3,Average,South America
32,Prefer not to say,Designer,Retail,24,Hybrid,53,5,Medium,Anxiety,Yes,Decrease,5.0,Neutral,4,Poor,Oceania
26,Prefer not to say,Project Manager,IT,29,Hybrid,56,4,Low,Anxiety,No,Decrease,4.0,Satisfied,5,Good,North America
22,Female,HR,Retail,11,Hybrid,36,5,High,Anxiety,Yes,Increase,4.0,Neutral,2,Good,Asia
38,Non-binary,Project Manager,Manufacturing,26,Hybrid,50,1,High,Anxiety,Yes,Increase,2.0,Satisfied,2,Good,South America
52,Non-binary,Marketing,Healthcare,35,Hybrid,27,4,Low,Anxiety,No,Increase,2.0,Satisfied,3,Good,Asia
43,Male,Marketing,Retail,32,Remote,53,2,High,Anxiety,Yes,No Change,4.0,Unsatisfied,5,Good,Asia
23,Female,Project Manager,Retail,5,Hybrid,47,2,High,Depression,No,Increase,2.0,Neutral,4,Good,Asia
27,Female,Sales,Healthcare,23,Remote,58,3,High,Depression,Yes,No Change,5.0,Satisfied,4,Average,North America
41,Prefer not to say,Project Manager,Manufacturing,3,Hybrid,56,2,High,Anxiety,No,No Change,1.0,Unsatisfied,2,Good,Oceania
46,Female,Sales,Retail,35,Hybrid,38,4,High,Anxiety,No,Decrease,2.0,Unsatisfied,3,Average,Asia
52,Prefer not to say,Designer,Finance,34,Remote,34,3,High,Anxiety,No,Decrease,2.0,Unsatisfied,1,Poor,Africa
59,Prefer not to say,Project Manager,IT,8,Hybrid,22,2,High,Anxiety,Yes,Decrease,1.0,Unsatisfied,3,Poor,Europe
42,Male,Project Manager,Manufacturing,1,Hybrid,34,2,Low,Anxiety,No,Increase,2.0,Neutral,4,Good,Oceania
59,Male,Project Manager,Healthcare,8,Onsite,39,4,High,Anxiety,No,Increase,3.0,Unsatisfied,3,Average,South America
37,Female,Sales,Retail,15,Onsite,25,1,Low,Burnout,Yes,No Change,5.0,Unsatisfied,5,Good,Europe
57,Female,Software Engineer,Education,13,Remote,20,2,High,Anxiety,No,No Change,4.0,Neutral,1,Good,Asia
53,Non-binary,Designer,Education,17,Remote,53,4,Medium,Anxiety,No,Decrease,4.0,Unsatisfied,1,Good,Asia
30,Male,Data Scientist,Consulting,21,Remote,38,5,High,Anxiety,Yes,Decrease,4.0,Neutral,2,Good,Oceania
55,Male,Software Engineer,Retail,1,Hybrid,44,2,High,Anxiety,Yes,Increase,2.0,Satisfied,1,Poor,Asia
31,Prefer not to say,Data Scientist,Retail,6,Hybrid,20,1,Low,Depression,No,No Change,5.0,Neutral,4,Poor,Oceania
27,Female,HR,Manufacturing,16,Remote,57,3,High,Anxiety,Yes,Decrease,1.0,Unsatisfied,3,Average,Asia
57,Prefer not to say,HR,Consulting,2,Remote,35,4,Low,Anxiety,Yes,Increase,4.0,Neutral,5,Average,Oceania
58,Male,HR,IT,4,Hybrid,57,2,Medium,Anxiety,Yes,Increase,4.0,Satisfied,3,Average,Europe
42,Prefer not to say,Project Manager,Retail,33,Remote,29,5,Medium,Anxiety,No,Decrease,1.0,Unsatisfied,4,Poor,Oceania
58,Male,Marketing,Retail,17,Onsite,50,4,High,Anxiety,No,No Change,2.0,Unsatisfied,1,Good,South America
60,Prefer not to say,HR,Finance,33,Hybrid,45,2,High,Depression,Yes,Decrease,5.0,Neutral,3,Good,South America
28,Prefer not to say,Project Manager,Retail,21,Hybrid,37,5,Low,Anxiety,Yes,Decrease,2.0,Satisfied,2,Poor,Africa
58,Female,HR,Finance,19,Remote,45,4,High,Depression,No,Decrease,5.0,Unsatisfied,4,Poor,South America
60,Non-binary,Software Engineer,Retail,13,Hybrid,25,3,High,Burnout,No,Increase,3.0,Satisfied,2,Good,Oceania
32,Male,Marketing,Healthcare,21,Onsite,45,2,Low,Anxiety,Yes,Increase,5.0,Unsatisfied,1,Good,Oceania
28,Male,HR,Retail,6,Hybrid,31,1,Medium,Anxiety,Yes,Increase,3.0,Neutral,1,Average,Africa
54,Prefer not to say,Marketing,Retail,10,Onsite,51,1,Medium,Anxiety,No,Increase,2.0,Unsatisfied,2,Average,Europe
50,Male,Designer,Manufacturing,2,Onsite,49,2,Low,Anxiety,Yes,Decrease,2.0,Satisfied,3,Poor,Oceania
22,Non-binary,Sales,Manufacturing,21,Onsite,36,5,High,Anxiety,Yes,Decrease,5.0,Unsatisfied,4,Poor,Asia
51,Non-binary,Data Scientist,Retail,7,Onsite,26,2,Low,Anxiety,Yes,Increase,4.0,Unsatisfied,4,Average,Africa
58,Male,Project Manager,Retail,4,Remote,31,1,High,Anxiety,Yes,Increase,2.0,Satisfied,1,Poor,Oceania
53,Non-binary,Data Scientist,Healthcare,10,Onsite,27,1,High,Burnout,Yes,Decrease,3.0,Unsatisfied,4,Average,Oceania
35,Non-binary,Designer,IT,22,Remote,31,4,High,Anxiety,Yes,Increase,5.0,Satisfied,3,Poor,South America
56,Non-binary,Sales,Consulting,25,Onsite,36,5,Low,Burnout,Yes,Increase,5.0,Unsatisfied,2,Average,Oceania
24,Non-binary,Sales,Consulting,17,Remote,28,4,Medium,Anxiety,No,No Change,5.0,Unsatisfied,4,Poor,Oceania
50,Female,Data Scientist,Consulting,25,Onsite,33,5,High,Anxiety,Yes,Decrease,3.0,Satisfied,2,Poor,Oceania
28,Male,Sales,Healthcare,11,Onsite,45,3,Medium,Anxiety,No,No Change,1.0,Neutral,1,Good,Asia
23,Non-binary,Designer,IT,17,Hybrid,39,4,Low,Anxiety,No,Decrease,5.0,Neutral,2,Poor,Africa
23,Male,Data Scientist,Retail,26,Onsite,33,3,High,Anxiety,Yes,Increase,2.0,Neutral,3,Good,Europe
53,Prefer not to say,Sales,Retail,16,Hybrid,49,5,High,Anxiety,No,Increase,3.0,Satisfied,1,Average,Oceania
50,Male,Designer,Manufacturing,2,Onsite,49,2,Low,Anxiety,No,Decrease,1.0,Unsatisfied,3,Poor,Oceania
53,Prefer not to say,Data Scientist,Retail,17,Hybrid,52,3,Low,Burnout,Yes,Increase,5.0,Neutral,5,Good,North America
49,Male,HR,Finance,30,Remote,34,5,Low,Burnout,No,Decrease,5.0,Unsatisfied,1,Good,Africa
30,Male,Project Manager,Finance,12,Onsite,33,3,High,Anxiety,No,Decrease,5.0,Unsatisfied,3,Average,Asia
47,Non-binary,HR,Education,18,Remote,35,5,High,Anxiety,No,No Change,4.0,Unsatisfied,2,Average,Asia
25,Prefer not to say,Data Scientist,Consulting,31,Hybrid,55,2,Low,Depression,Yes,Increase,4.0,Satisfied,3,Good,Asia
47,Prefer not to say,Project Manager,Finance,5,Onsite,52,2,High,Depression,No,No Change,1.0,Neutral,5,Poor,South America
38,Male,Sales,Healthcare,18,Remote,47,4,Medium,Anxiety,No,Increase,2.0,Satisfied,2,Poor,Oceania
50,Prefer not to say,Software Engineer,Retail,2,Onsite,40,2,Low,Burnout,No,No Change,1.0,Satisfied,4,Good,Europe
54,Male,Marketing,Consulting,22,Hybrid,28,2,Medium,Anxiety,Yes,Decrease,3.0,Satisfied,1,Poor,South America
53,Male,Project Manager,Healthcare,26,Remote,41,2,Medium,Anxiety,Yes,Increase,4.0,Neutral,3,Average,Asia
53,Non-binary,Project Manager,IT,12,Remote,34,3,Low,Burnout,Yes,No Change,2.0,Unsatisfied,5,Good,Africa
45,Prefer not to say,Sales,Healthcare,28,Hybrid,52,1,High,Anxiety,Yes,No Change,4.0,Unsatisfied,2,Good,Africa
60,Male,HR,Education,6,Remote,37,2,Medium,Anxiety,Yes,Increase,1.0,Unsatisfied,2,Poor,Europe
36,Non-binary,Project Manager,Retail,30,Onsite,39,3,High,Anxiety,No,Decrease,4.0,Unsatisfied,4,Poor,North America
38,Male,Data Scientist,Healthcare,25,Remote,59,5,Low,Anxiety,No,Increase,3.0,Neutral,1,Good,South America
25,Prefer not to say,Designer,IT,6,Onsite,45,5,High,Burnout,No,Increase,4.0,Unsatisfied,2,Poor,Oceania
51,Male,HR,Finance,22,Hybrid,41,1,Low,Burnout,No,Decrease,4.0,Unsatisfied,5,Average,Asia
23,Male,Data Scientist,Manufacturing,21,Onsite,38,5,Medium,Anxiety,No,No Change,1.0,Satisfied,5,Average,Oceania
56,Non-binary,HR,Manufacturing,25,Hybrid,48,5,Medium,Anxiety,Yes,No Change,4.0,Unsatisfied,3,Average,Africa
55,Non-binary,Software Engineer,Education,26,Onsite,28,1,Medium,Depression,Yes,No Change,2.0,Neutral,4,Poor,Asia
48,Prefer not to say,Sales,Healthcare,20,Hybrid,46,5,Medium,Depression,Yes,Decrease,2.0,Satisfied,5,Average,Oceania
35,Prefer not to say,HR,Retail,20,Remote,34,1,Medium,Anxiety,Yes,Increase,2.0,Unsatisfied,2,Poor,North America
46,Female,HR,Manufacturing,20,Onsite,44,1,Medium,Anxiety,Yes,Increase,2.0,Unsatisfied,3,Average,Asia
32,Prefer not to say,Project Manager,Healthcare,12,Remote,35,3,Low,Anxiety,Yes,No Change,5.0,Satisfied,4,Average,Europe
31,Prefer not to say,Marketing,Manufacturing,15,Hybrid,24,5,Medium,Burnout,No,Increase,3.0,Unsatisfied,5,Poor,Europe
31,Male,HR,IT,19,Remote,25,5,Low,Depression,No,No Change,2.0,Unsatisfied,2,Average,South America
41,Prefer not to say,Project Manager,IT,19,Onsite,29,4,Low,Anxiety,Yes,No Change,1.0,Satisfied,5,Average,Oceania
46,Prefer not to say,Project Manager,Consulting,18,Remote,31,4,High,Anxiety,No,Increase,3.0,Unsatisfied,5,Poor,South America
28,Male,Project Manager,IT,18,Onsite,32,3,High,Burnout,Yes,No Change,1.0,Unsatisfied,4,Good,South America
37,Female,Designer,Retail,31,Onsite,28,2,Medium,Depression,No,Decrease,5.0,Unsatisfied,3,Good,Africa
25,Prefer not to say,Designer,Retail,13,Onsite,51,5,Low,Burnout,No,Increase,3.0,Satisfied,3,Average,Europe
43,Non-binary,Designer,Manufacturing,26,Remote,51,2,High,Depression,Yes,Decrease,3.0,Neutral,4,Good,Oceania
50,Non-binary,Sales,Retail,30,Hybrid,27,3,Medium,Anxiety,No,No Change,5.0,Unsatisfied,4,Poor,Europe
23,Prefer not to say,Marketing,Education,31,Onsite,48,3,Medium,Anxiety,No,Increase,2.0,Unsatisfied,5,Good,South America
53,Non-binary,HR,Consulting,28,Hybrid,26,4,Medium,Anxiety,Yes,Decrease,3.0,Unsatisfied,3,Average,Europe
51,Female,Project Manager,Finance,17,Remote,34,5,High,Anxiety,Yes,Decrease,2.0,Unsatisfied,2,Average,Europe
59,Non-binary,Project Manager,Finance,7,Onsite,33,2,High,Depression,No,Increase,2.0,Unsatisfied,3,Poor,South America
49,Non-binary,Designer,Healthcare,33,Remote,44,4,High,Anxiety,No,Increase,3.0,Unsatisfied,5,Poor,South America
35,Male,Data Scientist,Retail,18,Remote,47,4,Low,Depression,No,Decrease,5.0,Unsatisfied,4,Average,Europe
45,Prefer not to say,Data Scientist,Retail,12,Remote,42,3,Medium,Burnout,Yes,No Change,1.0,Unsatisfied,2,Good,Asia
52,Male,Designer,Education,16,Remote,59,1,Medium,Anxiety,Yes,No Change,5.0,Satisfied,3,Good,South America
59,Male,HR,Retail,16,Hybrid,45,5,Medium,Anxiety,No,Increase,5.0,Satisfied,1,Poor,Europe
28,Male,Project Manager,Education,16,Remote,36,1,High,Anxiety,No,Decrease,5.0,Satisfied,1,Good,South America
42,Prefer not to say,Sales,Manufacturing,17,Remote,41,3,Medium,Burnout,No,Decrease,2.0,Satisfied,3,Average,Asia
54,Male,HR,Manufacturing,11,Hybrid,33,3,Low,Burnout,No,Decrease,5.0,Unsatisfied,2,Good,Africa
46,Prefer not to say,HR,Retail,22,Remote,28,2,Medium,Anxiety,Yes,Decrease,3.0,Neutral,3,Average,Oceania
32,Prefer not to say,Software Engineer,Healthcare,32,Remote,53,3,High,Depression,No,No Change,5.0,Unsatisfied,5,Average,Europe
60,Prefer not to say,HR,Manufacturing,16,Onsite,41,1,Medium,Anxiety,Yes,Decrease,4.0,Unsatisfied,4,Good,Africa
30,Male,Designer,Retail,1,Remote,33,2,Low,Burnout,No,Decrease,1.0,Unsatisfied,3,Average,North America
52,Male,Sales,Education,12,Remote,55,5,Medium,Depression,Yes,No Change,2.0,Neutral,5,Good,North America
38,Male,Designer,Education,12,Remote,36,3,Low,Burnout,Yes,Decrease,5.0,Satisfied,3,Average,Oceania
54,Male,HR,Consulting,31,Hybrid,32,1,High,Depression,Yes,Increase,3.0,Unsatisfied,4,Good,South America
52,Prefer not to say,Project Manager,Education,6,Remote,30,5,High,Anxiety,Yes,Increase,3.0,Neutral,5,Average,Africa
60,Male,Marketing,IT,8,Remote,51,4,High,Anxiety,No,Increase,4.0,Unsatisfied,4,Poor,Europe
58,Female,Sales,Education,18,Remote,57,5,Low,Anxiety,Yes,Increase,2.0,Unsatisfied,2,Poor,Africa
54,Male,HR,Manufacturing,11,Hybrid,33,3,Low,Burnout,No,Decrease,5.0,Unsatisfied,3,Good,Africa
23,Male,Project Manager,Retail,23,Onsite,21,3,Medium,Depression,No,Decrease,1.0,Neutral,3,Poor,Asia
60,Male,Data Scientist,Retail,19,Onsite,31,1,Medium,Anxiety,Yes,No Change,2.0,Unsatisfied,5,Poor,Asia
37,Non-binary,Project Manager,Retail,29,Remote,53,2,High,Burnout,Yes,Increase,3.0,Neutral,1,Poor,Oceania
23,Prefer not to say,Software Engineer,Finance,11,Hybrid,41,2,Low,Burnout,Yes,Decrease,2.0,Neutral,2,Poor,Asia
60,Female,Data Scientist,Education,32,Onsite,41,2,High,Anxiety,No,Decrease,4.0,Satisfied,5,Good,Africa
46,Male,Sales,Consulting,9,Remote,22,4,Low,Anxiety,No,Increase,3.0,Neutral,3,Poor,Asia
60,Female,Sales,IT,6,Onsite,39,3,Medium,Depression,Yes,Increase,2.0,Unsatisfied,1,Poor,Asia
26,Non-binary,Marketing,Manufacturing,29,Hybrid,29,1,Low,Anxiety,Yes,Decrease,4.0,Satisfied,2,Good,Europe
42,Prefer not to say,Designer,Consulting,22,Hybrid,45,3,High,Anxiety,Yes,Decrease,4.0,Neutral,4,Average,Asia
46,Non-binary,Data Scientist,Education,34,Remote,54,4,High,Anxiety,Yes,Decrease,2.0,Satisfied,4,Average,Europe
42,Non-binary,Project Manager,Retail,28,Remote,39,4,High,Burnout,No,No Change,4.0,Unsatisfied,3,Poor,Europe
25,Prefer not to say,Marketing,IT,4,Onsite,26,5,Medium,Depression,Yes,Increase,1.0,Satisfied,4,Good,Oceania
39,Prefer not to say,HR,Manufacturing,5,Remote,59,4,High,Anxiety,Yes,Decrease,3.0,Satisfied,4,Poor,Oceania
40,Non-binary,HR,Education,17,Hybrid,22,3,Medium,Depression,No,No Change,2.0,Unsatisfied,1,Poor,North America
37,Female,Project Manager,Education,25,Hybrid,39,5,High,Anxiety,Yes,No Change,3.0,Neutral,1,Average,Europe
50,Prefer not to say,Sales,IT,28,Hybrid,27,4,High,Depression,No,Decrease,5.0,Unsatisfied,4,Poor,Oceania
53,Prefer not to say,Data Scientist,Retail,17,Onsite,52,1,High,Burnout,No,Increase,3.0,Unsatisfied,5,Good,South America
33,Male,Designer,IT,14,Hybrid,22,3,High,Anxiety,Yes,Increase,1.0,Neutral,3,Good,Asia
32,Male,Marketing,Education,1,Onsite,39,3,Low,Anxiety,Yes,Decrease,4.0,Neutral,5,Poor,Asia
54,Male,Data Scientist,Finance,17,Remote,41,5,Low,Burnout,No,No Change,3.0,Unsatisfied,5,Poor,Asia
53,Male,HR,Healthcare,24,Hybrid,46,5,High,Anxiety,No,No Change,5.0,Unsatisfied,3,Good,Africa
43,Female,Project Manager,Retail,5,Remote,25,3,High,Depression,Yes,Increase,5.0,Unsatisfied,3,Average,South America
49,Non-binary,Data Scientist,Consulting,29,Remote,27,2,Medium,Depression,Yes,Decrease,4.0,Neutral,2,Average,Asia
22,Prefer not to say,HR,Consulting,26,Hybrid,49,3,Medium,Depression,No,Decrease,4.0,Neutral,3,Good,South America
31,Male,Project Manager,IT,33,Onsite,37,4,High,Anxiety,Yes,No Change,4.0,Neutral,1,Good,North America
45,Non-binary,Project Manager,Consulting,16,Remote,20,5,Medium,Anxiety,Yes,Decrease,4.0,Neutral,3,Good,North America
48,Female,Software Engineer,Manufacturing,25,Onsite,39,1,Low,Anxiety,No,No Change,2.0,Satisfied,5,Good,North America
36,Non-binary,Marketing,Consulting,9,Hybrid,60,3,Low,Anxiety,No,Increase,1.0,Unsatisfied,1,Poor,South America
49,Female,Project Manager,Retail,22,Hybrid,59,2,Medium,Depression,Yes,No Change,5.0,Unsatisfied,2,Good,Oceania
53,Female,Project Manager,Finance,33,Hybrid,23,3,High,Burnout,Yes,Increase,1.0,Unsatisfied,1,Average,Europe
27,Prefer not to say,Designer,Healthcare,17,Remote,43,4,High,Anxiety,Yes,Increase,3.0,Neutral,5,Poor,Asia
58,Non-binary,Sales,IT,1,Remote,36,4,High,Depression,Yes,Decrease,1.0,Neutral,4,Good,Asia
50,Male,Marketing,Consulting,3,Onsite,31,3,Medium,Anxiety,Yes,Decrease,1.0,Unsatisfied,3,Poor,Asia
55,Male,Marketing,Retail,30,Remote,56,2,Medium,Anxiety,No,Decrease,3.0,Unsatisfied,3,Poor,South America
36,Female,HR,Education,32,Remote,39,3,High,Anxiety,Yes,No Change,3.0,Satisfied,5,Good,Europe
41,Female,Marketing,IT,13,Remote,33,3,Low,Depression,No,Decrease,4.0,Satisfied,5,Good,Asia
45,Non-binary,Project Manager,Retail,7,Onsite,49,3,Medium,Depression,No,No Change,4.0,Unsatisfied,3,Good,Europe
53,Female,HR,Finance,3,Onsite,41,2,Medium,Anxiety,No,Increase,1.0,Unsatisfied,2,Poor,Oceania
55,Non-binary,Marketing,Retail,23,Hybrid,52,2,High,Anxiety,Yes,Increase,5.0,Unsatisfied,3,Good,Oceania
37,Male,Project Manager,Retail,24,Remote,60,4,Medium,Anxiety,No,Decrease,5.0,Unsatisfied,3,Poor,North America
34,Male,Sales,Retail,7,Onsite,38,4,Low,Anxiety,No,Decrease,2.0,Satisfied,2,Good,Asia
34,Prefer not to say,Software Engineer,Education,32,Remote,49,5,High,Anxiety,Yes,Decrease,2.0,Unsatisfied,2,Average,Africa
27,Prefer not to say,Designer,Healthcare,25,Remote,55,5,Medium,Depression,Yes,No Change,1.0,Neutral,5,Poor,North America
30,Female,Software Engineer,Manufacturing,2,Remote,58,4,High,Anxiety,Yes,No Change,1.0,Neutral,4,Average,Oceania
53,Female,Sales,Consulting,34,Hybrid,33,4,High,Burnout,No,Increase,4.0,Unsatisfied,3,Good,Europe
25,Male,HR,Consulting,29,Onsite,32,3,Low,Depression,Yes,Increase,3.0,Unsatisfied,4,Good,North America
30,Non-binary,HR,Healthcare,11,Hybrid,49,2,Medium,Anxiety,No,Increase,2.0,Neutral,5,Poor,Europe
57,Non-binary,Software Engineer,Manufacturing,3,Onsite,40,4,High,Anxiety,No,Increase,3.0,Unsatisfied,3,Poor,North America
52,Prefer not to say,Data Scientist,Retail,23,Remote,26,3,Medium,Anxiety,Yes,Decrease,3.0,Unsatisfied,3,Poor,Europe
53,Non-binary,Data Scientist,Retail,24,Remote,59,5,Medium,Anxiety,No,No Change,2.0,Unsatisfied,3,Poor,South America
60,Non-binary,Software Engineer,Manufacturing,14,Hybrid,39,4,Medium,Depression,Yes,No Change,1.0,Neutral,1,Good,Asia
44,Female,Project Manager,IT,6,Remote,27,4,Medium,Anxiety,No,No Change,2.0,Neutral,4,Average,Oceania
26,Prefer not to say,Project Manager,IT,29,Hybrid,56,4,Low,Anxiety,No,Decrease,4.0,Satisfied,5,Good,North America
58,Prefer not to say,Marketing,Manufacturing,14,Hybrid,55,3,Medium,Depression,No,No Change,5.0,Satisfied,4,Good,North America
22,Male,HR,Retail,6,Remote,48,5,High,Depression,Yes,No Change,1.0,Unsatisfied,1,Average,North America
26,Prefer not to say,Project Manager,Retail,29,Hybrid,56,4,Low,Anxiety,No,Decrease,4.0,Satisfied,5,Good,North America
29,Male,Project Manager,Consulting,23,Remote,43,1,Low,Anxiety,Yes,No Change,5.0,Satisfied,5,Good,South America
35,Male,Designer,Retail,19,Hybrid,48,5,Medium,Anxiety,No,Decrease,5.0,Unsatisfied,5,Good,Asia
31,Male,Data Scientist,Healthcare,24,Hybrid,35,2,High,Anxiety,Yes,Decrease,4.0,Satisfied,5,Poor,Asia
54,Prefer not to say,Software Engineer,Education,8,Remote,23,2,High,Anxiety,No,Decrease,4.0,Neutral,1,Poor,South America
43,Male,Software Engineer,Education,11,Hybrid,60,4,Low,Depression,Yes,No Change,3.0,Unsatisfied,3,Average,Oceania
47,Female,Project Manager,Retail,6,Hybrid,28,1,Low,Anxiety,No,Decrease,3.0,Satisfied,2,Poor,Oceania
58,Male,Sales,Retail,27,Remote,35,1,High,Anxiety,No,Increase,5.0,Satisfied,5,Average,South America
41,Non-binary,Marketing,Consulting,8,Onsite,35,5,High,Anxiety,No,Decrease,2.0,Unsatisfied,3,Good,Oceania
53,Non-binary,Sales,Manufacturing,1,Hybrid,46,4,High,Depression,No,No Change,3.0,Satisfied,3,Good,Oceania
34,Male,Designer,Education,28,Remote,59,4,High,Burnout,No,No Change,5.0,Satisfied,2,Poor,North America
32,Male,Marketing,Retail,24,Remote,39,2,Medium,Burnout,No,No Change,2.0,Neutral,3,Poor,North America
31,Female,Project Manager,Education,2,Remote,44,2,High,Anxiety,No,Decrease,2.0,Satisfied,1,Good,Europe
40,Female,Data Scientist,Consulting,8,Onsite,25,1,Medium,Anxiety,Yes,Increase,4.0,Unsatisfied,1,Good,Asia
37,Prefer not to say,Sales,Retail,32,Remote,56,2,High,Burnout,No,Decrease,1.0,Neutral,1,Poor,Europe
27,Female,Designer,Consulting,17,Onsite,50,2,Low,Anxiety,No,No Change,5.0,Unsatisfied,5,Good,Africa
22,Male,HR,Healthcare,28,Remote,39,4,Low,Anxiety,No,Increase,4.0,Unsatisfied,2,Good,Asia
57,Male,Software Engineer,Education,19,Hybrid,60,3,Low,Burnout,No,No Change,3.0,Neutral,1,Average,Africa
22,Non-binary,Software Engineer,Retail,7,Onsite,47,1,Medium,Burnout,No,Decrease,3.0,Neutral,1,Average,Asia
24,Non-binary,Project Manager,Healthcare,17,Onsite,26,2,Low,Anxiety,Yes,Increase,1.0,Satisfied,1,Average,Europe
23,Prefer not to say,Marketing,Finance,5,Remote,37,1,Medium,Anxiety,Yes,Increase,3.0,Satisfied,3,Good,Oceania
37,Non-binary,Data Scientist,IT,26,Remote,27,1,High,Anxiety,Yes,Increase,4.0,Unsatisfied,5,Average,Africa
25,Prefer not to say,Designer,Finance,14,Remote,29,1,High,Anxiety,No,Decrease,4.0,Unsatisfied,3,Average,Europe
27,Prefer not to say,Project Manager,Healthcare,6,Onsite,60,2,High,Anxiety,No,Decrease,5.0,Neutral,5,Good,Africa
51,Male,HR,Consulting,5,Hybrid,51,4,High,Anxiety,No,No Change,4.0,Neutral,4,Good,South America
50,Non-binary,Sales,Retail,30,Hybrid,27,3,Medium,Anxiety,No,No Change,5.0,Unsatisfied,4,Poor,Europe
32,Non-binary,HR,Healthcare,25,Hybrid,33,4,Low,Depression,Yes,Increase,2.0,Satisfied,5,Poor,North America
41,Non-binary,Sales,Consulting,34,Hybrid,37,1,Medium,Anxiety,No,Increase,2.0,Unsatisfied,1,Average,Africa
28,Non-binary,Project Manager,IT,28,Hybrid,56,5,High,Depression,Yes,Decrease,5.0,Neutral,1,Average,Europe
46,Prefer not to say,Project Manager,Manufacturing,26,Hybrid,42,1,Low,Depression,No,Decrease,1.0,Satisfied,1,Good,North America
42,Female,HR,Education,7,Hybrid,45,3,Medium,Burnout,No,No Change,2.0,Unsatisfied,3,Poor,South America
50,Male,Designer,IT,23,Onsite,39,4,Medium,Burnout,No,No Change,5.0,Unsatisfied,1,Poor,Oceania
23,Non-binary,Marketing,Retail,34,Hybrid,44,2,High,Anxiety,Yes,No Change,5.0,Satisfied,3,Average,South America
26,Female,Software Engineer,Manufacturing,21,Hybrid,41,3,Medium,Depression,No,Increase,5.0,Unsatisfied,2,Poor,North America
49,Male,Designer,Retail,30,Hybrid,35,3,Medium,Depression,No,Decrease,1.0,Satisfied,3,Average,Asia
59,Prefer not to say,HR,Finance,1,Hybrid,60,3,High,Anxiety,No,Increase,2.0,Unsatisfied,3,Good,South America
